antecedents_str,consequents_str,support,confidence,lift
福陵,"永陵, 蒙古",0.11688311688311688,0.9473684210526315,7.678670360110803
"昭陵, 蒙古",福陵,0.11688311688311688,1.0,8.105263157894736
"福陵, 蒙古",昭陵,0.11688311688311688,0.9473684210526315,8.105263157894736
昭陵,"福陵, 蒙古",0.11688311688311688,1.0,8.105263157894736
福陵,"昭陵, 蒙古",0.11688311688311688,0.9473684210526315,8.105263157894736
"永陵, 蒙古",昭陵,0.11688311688311688,0.9473684210526315,8.105263157894736
"昭陵, 蒙古",永陵,0.11688311688311688,1.0,8.105263157894736
永陵,"昭陵, 蒙古",0.11688311688311688,0.9473684210526315,8.105263157894736
昭陵,"永陵, 蒙古",0.11688311688311688,1.0,8.105263157894736
"昭陵, 蒙古",康熙,0.11038961038961038,0.9444444444444444,1.5809178743961352
昭陵,"康熙, 蒙古",0.11038961038961038,0.9444444444444444,1.5809178743961352
"侍衛, 蒙古",朔,0.19480519480519481,0.7894736842105263,1.5587044534412957
侍衛,"朔, 蒙古",0.19480519480519481,0.7894736842105263,1.5587044534412957
"侍衛, 蒙古",大學士,0.18831168831168832,0.7631578947368421,1.7807017543859651
侍衛,"大學士, 蒙古",0.18831168831168832,0.7631578947368421,1.7807017543859651
"蒙古, 諸王",侍衛,0.16883116883116883,0.5777777777777778,2.3415204678362573
"侍衛, 蒙古",諸王,0.16883116883116883,0.6842105263157895,2.3415204678362573
諸王,"侍衛, 蒙古",0.16883116883116883,0.5777777777777778,2.3415204678362573
侍衛,"蒙古, 諸王",0.16883116883116883,0.6842105263157895,2.3415204678362573
"侍衛, 蒙古",八旗,0.16883116883116883,0.6842105263157895,2.026315789473684
"八旗, 蒙古",侍衛,0.16883116883116883,0.5,2.026315789473684
侍衛,"八旗, 蒙古",0.16883116883116883,0.6842105263157895,2.026315789473684
八旗,"侍衛, 蒙古",0.16883116883116883,0.5,2.026315789473684
"蒙古, 貝勒貝子",侍衛,0.16233766233766234,0.625,2.5328947368421053
"侍衛, 蒙古",貝勒貝子,0.16233766233766234,0.6578947368421053,2.5328947368421058
貝勒貝子,"侍衛, 蒙古",0.16233766233766234,0.625,2.5328947368421053
侍衛,"蒙古, 貝勒貝子",0.16233766233766234,0.6578947368421053,2.5328947368421058
"侍衛, 蒙古",元旦,0.15584415584415584,0.631578947368421,2.559556786703601
"元旦, 蒙古",侍衛,0.15584415584415584,0.631578947368421,2.559556786703601
侍衛,"元旦, 蒙古",0.15584415584415584,0.631578947368421,2.559556786703601
元旦,"侍衛, 蒙古",0.15584415584415584,0.631578947368421,2.559556786703601
"侍衛, 蒙古",正月,0.15584415584415584,0.631578947368421,2.3722721437740693
"正月, 蒙古",侍衛,0.15584415584415584,0.5853658536585367,2.3722721437740697
侍衛,"正月, 蒙古",0.15584415584415584,0.631578947368421,2.3722721437740693
正月,"侍衛, 蒙古",0.15584415584415584,0.5853658536585367,2.3722721437740697
"滿洲, 蒙古",八旗,0.2727272727272727,0.5454545454545454,1.6153846153846152
"八旗, 蒙古",滿洲,0.2727272727272727,0.8076923076923076,1.6153846153846152
滿洲,"八旗, 蒙古",0.2727272727272727,0.5454545454545454,1.6153846153846152
八旗,"滿洲, 蒙古",0.2727272727272727,0.8076923076923076,1.6153846153846152
"大學士, 蒙古",八旗,0.24675324675324675,0.5757575757575758,1.7051282051282053
"八旗, 蒙古",大學士,0.24675324675324675,0.7307692307692307,1.705128205128205
大學士,"八旗, 蒙古",0.24675324675324675,0.5757575757575758,1.7051282051282053
八旗,"大學士, 蒙古",0.24675324675324675,0.7307692307692307,1.705128205128205
"蒙古, 諸王",康熙,0.2662337662337662,0.9111111111111111,1.5251207729468599
諸王,"康熙, 蒙古",0.2662337662337662,0.9111111111111111,1.5251207729468599
"蒙古, 諸王",八旗,0.2532467532467532,0.8666666666666666,2.5666666666666664
"八旗, 蒙古",諸王,0.2532467532467532,0.7499999999999999,2.5666666666666664
諸王,"八旗, 蒙古",0.2532467532467532,0.8666666666666666,2.5666666666666664
八旗,"蒙古, 諸王",0.2532467532467532,0.7499999999999999,2.5666666666666664
"蒙古, 諸王",朔,0.2532467532467532,0.8666666666666666,1.711111111111111
"朔, 蒙古",諸王,0.2532467532467532,0.5,1.7111111111111112
諸王,"朔, 蒙古",0.2532467532467532,0.8666666666666666,1.711111111111111
朔,"蒙古, 諸王",0.2532467532467532,0.5,1.7111111111111112
"蒙古, 諸王",大學士,0.24675324675324675,0.8444444444444444,1.9703703703703705
"大學士, 蒙古",諸王,0.24675324675324675,0.5757575757575758,1.9703703703703705
諸王,"大學士, 蒙古",0.24675324675324675,0.8444444444444444,1.9703703703703705
大學士,"蒙古, 諸王",0.24675324675324675,0.5757575757575758,1.9703703703703705
"蒙古, 諸王",滿洲,0.23376623376623376,0.8,1.6
諸王,"滿洲, 蒙古",0.23376623376623376,0.8,1.6
"蒙古, 諸王",實錄,0.22077922077922077,0.7555555555555555,1.6622222222222223
諸王,"實錄, 蒙古",0.22077922077922077,0.7555555555555555,1.6622222222222223
"正月, 蒙古",康熙,0.2597402597402597,0.975609756097561,1.6330858960763521
正月,"康熙, 蒙古",0.2597402597402597,0.975609756097561,1.6330858960763521
"正月, 蒙古",八旗,0.24675324675324675,0.926829268292683,2.74484052532833
"八旗, 蒙古",正月,0.24675324675324675,0.7307692307692307,2.74484052532833
正月,"八旗, 蒙古",0.24675324675324675,0.926829268292683,2.74484052532833
八旗,"正月, 蒙古",0.24675324675324675,0.7307692307692307,2.74484052532833
"正月, 蒙古",朔,0.24675324675324675,0.926829268292683,1.8298936835522204
正月,"朔, 蒙古",0.24675324675324675,0.926829268292683,1.8298936835522204
"蒙古, 諸王",正月,0.23376623376623376,0.8,3.0048780487804883
"正月, 蒙古",諸王,0.23376623376623376,0.8780487804878049,3.004878048780488
諸王,"正月, 蒙古",0.23376623376623376,0.8,3.0048780487804883
正月,"蒙古, 諸王",0.23376623376623376,0.8780487804878049,3.004878048780488
"大學士, 蒙古",正月,0.23376623376623376,0.5454545454545455,2.0487804878048785
"正月, 蒙古",大學士,0.23376623376623376,0.8780487804878049,2.048780487804878
大學士,"正月, 蒙古",0.23376623376623376,0.5454545454545455,2.0487804878048785
正月,"大學士, 蒙古",0.23376623376623376,0.8780487804878049,2.048780487804878
"正月, 蒙古",滿洲,0.22727272727272727,0.853658536585366,1.707317073170732
正月,"滿洲, 蒙古",0.22727272727272727,0.853658536585366,1.707317073170732
"正月, 蒙古",實錄,0.21428571428571427,0.8048780487804879,1.7707317073170734
