antecedents_str,consequents_str,support,confidence,lift
"噶爾丹, 戊辰",庚午,0.1111111111111111,1.0,5.4
庚午,"噶爾丹, 戊辰",0.1111111111111111,0.6,5.4
戊辰,"噶爾丹, 庚午",0.1111111111111111,1.0,5.4
"戊辰, 汗",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 戊辰",汗,0.1111111111111111,1.0,3.857142857142857
戊辰,"噶爾丹, 汗",0.1111111111111111,1.0,3.857142857142857
"實錄, 戊辰",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 戊辰",實錄,0.1111111111111111,1.0,1.5
戊辰,"噶爾丹, 實錄",0.1111111111111111,1.0,2.4545454545454546
"康熙, 戊辰",噶爾丹,0.1111111111111111,1.0,1.5
戊辰,"噶爾丹, 康熙",0.1111111111111111,1.0,2.25
按察使,噶爾丹,0.1111111111111111,1.0,1.5
"按察使, 提督",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 提督",按察使,0.1111111111111111,0.5,4.5
"噶爾丹, 按察使",提督,0.1111111111111111,1.0,4.5
提督,"噶爾丹, 按察使",0.1111111111111111,0.5,4.5
按察使,"噶爾丹, 提督",0.1111111111111111,1.0,4.5
"台吉, 按察使",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 按察使",台吉,0.1111111111111111,1.0,2.25
按察使,"台吉, 噶爾丹",0.1111111111111111,1.0,2.7
"實錄, 按察使",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 按察使",實錄,0.1111111111111111,1.0,1.5
按察使,"噶爾丹, 實錄",0.1111111111111111,1.0,2.4545454545454546
"康熙, 按察使",噶爾丹,0.1111111111111111,1.0,1.5
按察使,"噶爾丹, 康熙",0.1111111111111111,1.0,2.25
"丹巴, 大學士",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 大學士",丹巴,0.1111111111111111,0.6,2.025
"大學士, 朔",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 大學士",朔,0.1111111111111111,0.6,1.62
"噶爾丹, 大學士",胡土克圖,0.1111111111111111,0.6,1.62
"大學士, 胡土克圖",噶爾丹,0.1111111111111111,1.0,1.5
"兵部, 大學士",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 大學士",兵部,0.1111111111111111,0.6,1.8
"噶爾丹, 太廟",台吉,0.14814814814814814,1.0,2.25
太廟,"台吉, 噶爾丹",0.14814814814814814,0.5714285714285714,1.542857142857143
"土謝, 太廟",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 太廟",土謝,0.1111111111111111,0.75,2.8928571428571432
"太廟, 尚書",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 太廟",尚書,0.1111111111111111,0.75,2.53125
"噶爾丹, 太廟",胡土克圖,0.1111111111111111,0.75,2.025
"太廟, 胡土克圖",噶爾丹,0.1111111111111111,1.0,1.5
"侍郎, 太廟",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 太廟",侍郎,0.1111111111111111,0.75,2.53125
"侍郎, 噶爾丹",太廟,0.1111111111111111,0.5,1.9285714285714286
厄魯特,"噶爾丹, 實錄",0.14814814814814814,0.6666666666666666,1.6363636363636365
厄魯特,"噶爾丹, 康熙",0.14814814814814814,0.6666666666666666,1.5
"丹巴, 厄魯特",噶爾丹,0.1111111111111111,1.0,1.5
"厄魯特, 噶爾丹",丹巴,0.1111111111111111,0.6,2.025
厄魯特,"丹巴, 噶爾丹",0.1111111111111111,0.5,1.6875
"厄魯特, 總兵",噶爾丹,0.1111111111111111,1.0,1.5
"厄魯特, 噶爾丹",總兵,0.1111111111111111,0.6,1.62
"噶爾丹, 總兵",厄魯特,0.1111111111111111,0.5,2.25
厄魯特,"噶爾丹, 總兵",0.1111111111111111,0.5,2.25
"厄魯特, 噶爾丹",胡土克圖,0.1111111111111111,0.6,1.62
"厄魯特, 胡土克圖",噶爾丹,0.1111111111111111,1.0,1.5
今噶爾丹,實錄,0.1111111111111111,1.0,1.5
"今噶爾丹, 康熙",實錄,0.1111111111111111,1.0,1.5
今噶爾丹,"實錄, 康熙",0.1111111111111111,1.0,1.5
"侍郎, 噶爾丹",胡土克圖,0.14814814814814814,0.6666666666666666,1.8
"侍郎, 胡土克圖",噶爾丹,0.14814814814814814,1.0,1.5
"侍郎, 台吉",噶爾丹,0.14814814814814814,1.0,1.5
"侍郎, 噶爾丹",台吉,0.14814814814814814,0.6666666666666666,1.5
"丹巴, 侍郎",噶爾丹,0.1111111111111111,1.0,1.5
"侍郎, 噶爾丹",丹巴,0.1111111111111111,0.5,1.6875
"侍郎, 尚書",噶爾丹,0.1111111111111111,1.0,1.5
"侍郎, 噶爾丹",尚書,0.1111111111111111,0.5,1.6875
"噶爾丹, 學士",侍郎,0.1111111111111111,0.6,2.025
