antecedents_str,consequents_str,support,confidence,lift
侍衛,"朝鮮國王, 翁牛特",0.32142857142857145,0.6666666666666667,1.6969696969696972
"朝鮮國王, 翁牛特",外藩,0.375,0.9545454545454546,1.9090909090909092
"外藩, 朝鮮國王",翁牛特,0.375,0.75,1.9090909090909092
翁牛特,"外藩, 朝鮮國王",0.375,0.9545454545454546,1.9090909090909092
外藩,"朝鮮國王, 翁牛特",0.375,0.75,1.9090909090909092
"朝鮮國王, 翁牛特",科爾沁,0.3392857142857143,0.8636363636363636,2.1027667984189726
"朝鮮國王, 科爾沁",翁牛特,0.3392857142857143,0.8260869565217392,2.1027667984189726
翁牛特,"朝鮮國王, 科爾沁",0.3392857142857143,0.8636363636363636,2.1027667984189726
科爾沁,"朝鮮國王, 翁牛特",0.3392857142857143,0.8260869565217392,2.1027667984189726
"朝鮮國王, 翁牛特",巴林,0.3392857142857143,0.8636363636363636,2.015151515151515
"巴林, 朝鮮國王",翁牛特,0.3392857142857143,0.7916666666666667,2.0151515151515156
翁牛特,"巴林, 朝鮮國王",0.3392857142857143,0.8636363636363636,2.015151515151515
巴林,"朝鮮國王, 翁牛特",0.3392857142857143,0.7916666666666667,2.0151515151515156
"朝鮮國王, 翁牛特",台吉,0.3392857142857143,0.8636363636363636,1.9345454545454546
"台吉, 朝鮮國王",翁牛特,0.3392857142857143,0.76,1.9345454545454546
翁牛特,"台吉, 朝鮮國王",0.3392857142857143,0.8636363636363636,1.9345454545454546
台吉,"朝鮮國王, 翁牛特",0.3392857142857143,0.76,1.9345454545454546
"朝鮮國王, 翁牛特",直隸,0.30357142857142855,0.7727272727272727,1.7309090909090907
"朝鮮國王, 直隸",翁牛特,0.30357142857142855,0.6799999999999999,1.7309090909090907
翁牛特,"朝鮮國王, 直隸",0.30357142857142855,0.7727272727272727,1.7309090909090907
直隸,"朝鮮國王, 翁牛特",0.30357142857142855,0.6799999999999999,1.7309090909090907
"三旗, 朝鮮國王",蒙古,0.25,0.9333333333333333,1.5372549019607844
三旗,"朝鮮國王, 蒙古",0.25,0.9333333333333333,1.5372549019607844
"三旗, 朝鮮國王",翁牛特,0.17857142857142858,0.6666666666666667,1.6969696969696972
三旗,"朝鮮國王, 翁牛特",0.17857142857142858,0.6666666666666667,1.6969696969696972
"三旗, 朝鮮國王",外藩,0.23214285714285715,0.8666666666666667,1.7333333333333334
三旗,"外藩, 朝鮮國王",0.23214285714285715,0.8666666666666667,1.7333333333333334
"三旗, 朝鮮國王",科爾沁,0.19642857142857142,0.7333333333333334,1.7855072463768118
三旗,"朝鮮國王, 科爾沁",0.19642857142857142,0.7333333333333334,1.7855072463768118
"三旗, 朝鮮國王",巴林,0.19642857142857142,0.7333333333333334,1.7111111111111112
三旗,"巴林, 朝鮮國王",0.19642857142857142,0.7333333333333334,1.7111111111111112
"三旗, 朝鮮國王",台吉,0.19642857142857142,0.7333333333333334,1.6426666666666667
三旗,"台吉, 朝鮮國王",0.19642857142857142,0.7333333333333334,1.6426666666666667
"三旗, 朝鮮國王",公,0.17857142857142858,0.6666666666666667,1.777777777777778
三旗,"公, 朝鮮國王",0.17857142857142858,0.6666666666666667,1.777777777777778
"土默特, 朝鮮國王",三旗,0.19642857142857142,0.5789473684210525,2.1614035087719294
"三旗, 朝鮮國王",土默特,0.19642857142857142,0.7333333333333334,2.16140350877193
土默特,"三旗, 朝鮮國王",0.19642857142857142,0.5789473684210525,2.1614035087719294
三旗,"土默特, 朝鮮國王",0.19642857142857142,0.7333333333333334,2.16140350877193
"學士, 朝鮮國王",蒙古,0.17857142857142858,1.0,1.647058823529412
"學士, 朝鮮國王",侍衛,0.17857142857142858,1.0,2.074074074074074
學士,"侍衛, 朝鮮國王",0.17857142857142858,0.9090909090909092,1.8855218855218856
"學士, 朝鮮國王",三旗,0.17857142857142858,1.0,3.7333333333333334
"三旗, 朝鮮國王",學士,0.17857142857142858,0.6666666666666667,3.3939393939393945
學士,"三旗, 朝鮮國王",0.17857142857142858,0.9090909090909092,3.3939393939393945
三旗,"學士, 朝鮮國王",0.17857142857142858,0.6666666666666667,3.733333333333334
"學士, 朝鮮國王",翁牛特,0.10714285714285714,0.6,1.5272727272727273
"學士, 朝鮮國王",外藩,0.14285714285714285,0.7999999999999999,1.5999999999999999
"學士, 朝鮮國王",科爾沁,0.125,0.7,1.7043478260869565
學士,"朝鮮國王, 科爾沁",0.125,0.6363636363636364,1.5494071146245059
"學士, 朝鮮國王",土默特,0.125,0.7,2.063157894736842
學士,"土默特, 朝鮮國王",0.125,0.6363636363636364,1.8755980861244017
"學士, 朝鮮國王",太和,0.10714285714285714,0.6,2.5846153846153843
學士,"太和, 朝鮮國王",0.10714285714285714,0.5454545454545454,2.3496503496503496
"朝鮮國王, 王貝勒貝子",翁牛特,0.16071428571428573,0.8181818181818182,2.0826446280991737
王貝勒貝子,"朝鮮國王, 翁牛特",0.16071428571428573,0.8181818181818182,2.0826446280991737
"朝鮮國王, 王貝勒貝子",侍衛,0.16071428571428573,0.8181818181818182,1.696969696969697
王貝勒貝子,"侍衛, 朝鮮國王",0.16071428571428573,0.8181818181818182,1.696969696969697
"朝鮮國王, 王貝勒貝子",三旗,0.14285714285714285,0.7272727272727273,2.7151515151515153
"三旗, 朝鮮國王",王貝勒貝子,0.14285714285714285,0.5333333333333333,2.7151515151515153
王貝勒貝子,"三旗, 朝鮮國王",0.14285714285714285,0.7272727272727273,2.7151515151515153
三旗,"朝鮮國王, 王貝勒貝子",0.14285714285714285,0.5333333333333333,2.7151515151515153
"朝鮮國王, 王貝勒貝子",學士,0.10714285714285714,0.5454545454545454,2.776859504132231
"學士, 朝鮮國王",王貝勒貝子,0.10714285714285714,0.6,3.0545454545454547
王貝勒貝子,"學士, 朝鮮國王",0.10714285714285714,0.5454545454545454,3.0545454545454542
學士,"朝鮮國王, 王貝勒貝子",0.10714285714285714,0.5454545454545454,2.776859504132231
"朝鮮國王, 王貝勒貝子",巴林,0.17857142857142858,0.9090909090909092,2.1212121212121215
王貝勒貝子,"巴林, 朝鮮國王",0.17857142857142858,0.9090909090909092,2.1212121212121215
"朝鮮國王, 王貝勒貝子",外藩,0.17857142857142858,0.9090909090909092,1.8181818181818183
王貝勒貝子,"外藩, 朝鮮國王",0.17857142857142858,0.9090909090909092,1.8181818181818183
"朝鮮國王, 王貝勒貝子",台吉,0.16071428571428573,0.8181818181818182,1.8327272727272728
王貝勒貝子,"台吉, 朝鮮國王",0.16071428571428573,0.8181818181818182,1.8327272727272728
"朝鮮國王, 王貝勒貝子",公,0.14285714285714285,0.7272727272727273,1.9393939393939394
王貝勒貝子,"公, 朝鮮國王",0.14285714285714285,0.7272727272727273,1.9393939393939394
"朝鮮國王, 王貝勒貝子",科爾沁,0.14285714285714285,0.7272727272727273,1.7707509881422927
王貝勒貝子,"朝鮮國王, 科爾沁",0.14285714285714285,0.7272727272727273,1.7707509881422927
"朝鮮國王, 王貝勒貝子",土默特,0.125,0.6363636363636364,1.8755980861244017
王貝勒貝子,"土默特, 朝鮮國王",0.125,0.6363636363636364,1.8755980861244017
"朝鮮國王, 部落",翁牛特,0.125,1.0,2.5454545454545454
部落,"朝鮮國王, 翁牛特",0.125,1.0,2.5454545454545454
"朝鮮國王, 部落",三旗,0.10714285714285714,0.8571428571428571,3.1999999999999997
部落,"三旗, 朝鮮國王",0.10714285714285714,0.8571428571428571,3.1999999999999997
"朝鮮國王, 部落",土默特,0.10714285714285714,0.8571428571428571,2.526315789473684
部落,"土默特, 朝鮮國王",0.10714285714285714,0.8571428571428571,2.526315789473684
"朝鮮國王, 部落",科爾沁,0.10714285714285714,0.8571428571428571,2.0869565217391304
部落,"朝鮮國王, 科爾沁",0.10714285714285714,0.8571428571428571,2.0869565217391304
"朝鮮國王, 部落",台吉,0.10714285714285714,0.8571428571428571,1.9199999999999997
部落,"台吉, 朝鮮國王",0.10714285714285714,0.8571428571428571,1.9199999999999997
"朝鮮國王, 部落",外藩,0.10714285714285714,0.8571428571428571,1.7142857142857142
部落,"外藩, 朝鮮國王",0.10714285714285714,0.8571428571428571,1.7142857142857142
"戶口, 朝鮮國王",外藩,0.375,0.75,1.5
"外藩, 朝鮮國王",戶口,0.375,0.75,1.5
戶口,"外藩, 朝鮮國王",0.375,0.75,1.5
外藩,"戶口, 朝鮮國王",0.375,0.75,1.5
"台吉, 朝鮮國王",外藩,0.44642857142857145,1.0,2.0
"外藩, 朝鮮國王",台吉,0.44642857142857145,0.8928571428571429,2.0
台吉,"外藩, 朝鮮國王",0.44642857142857145,1.0,2.0
外藩,"台吉, 朝鮮國王",0.44642857142857145,0.8928571428571429,2.0
"侍衛, 朝鮮國王",台吉,0.35714285714285715,0.7407407407407407,1.659259259259259
"台吉, 朝鮮國王",侍衛,0.35714285714285715,0.7999999999999999,1.659259259259259
侍衛,"台吉, 朝鮮國王",0.35714285714285715,0.7407407407407407,1.659259259259259
台吉,"侍衛, 朝鮮國王",0.35714285714285715,0.7999999999999999,1.659259259259259
"台吉, 朝鮮國王",戶口,0.3392857142857143,0.76,1.52
"戶口, 朝鮮國王",台吉,0.3392857142857143,0.6785714285714286,1.52
台吉,"戶口, 朝鮮國王",0.3392857142857143,0.76,1.52
戶口,"台吉, 朝鮮國王",0.3392857142857143,0.6785714285714286,1.52
"台吉, 朝鮮國王",直隸,0.3392857142857143,0.76,1.7024
"朝鮮國王, 直隸",台吉,0.3392857142857143,0.76,1.7024
台吉,"朝鮮國王, 直隸",0.3392857142857143,0.76,1.7024
直隸,"台吉, 朝鮮國王",0.3392857142857143,0.76,1.7024
"外藩, 朝鮮國王",巴林,0.42857142857142855,0.8571428571428571,2.0
"巴林, 朝鮮國王",外藩,0.42857142857142855,1.0,2.0
外藩,"巴林, 朝鮮國王",0.42857142857142855,0.8571428571428571,2.0
巴林,"外藩, 朝鮮國王",0.42857142857142855,1.0,2.0
"台吉, 朝鮮國王",巴林,0.39285714285714285,0.8799999999999999,2.0533333333333332
"巴林, 朝鮮國王",台吉,0.39285714285714285,0.9166666666666667,2.0533333333333332
台吉,"巴林, 朝鮮國王",0.39285714285714285,0.8799999999999999,2.0533333333333332
巴林,"台吉, 朝鮮國王",0.39285714285714285,0.9166666666666667,2.0533333333333332
"侍衛, 朝鮮國王",巴林,0.3392857142857143,0.7037037037037037,1.6419753086419755
"巴林, 朝鮮國王",侍衛,0.3392857142857143,0.7916666666666667,1.6419753086419755
侍衛,"巴林, 朝鮮國王",0.3392857142857143,0.7037037037037037,1.6419753086419755
巴林,"侍衛, 朝鮮國王",0.3392857142857143,0.7916666666666667,1.6419753086419755
"戶口, 朝鮮國王",巴林,0.32142857142857145,0.6428571428571429,1.5000000000000002
"巴林, 朝鮮國王",戶口,0.32142857142857145,0.7500000000000001,1.5000000000000002
戶口,"巴林, 朝鮮國王",0.32142857142857145,0.6428571428571429,1.5000000000000002
巴林,"戶口, 朝鮮國王",0.32142857142857145,0.7500000000000001,1.5000000000000002
"巴林, 朝鮮國王",直隸,0.3392857142857143,0.7916666666666667,1.7733333333333334
"朝鮮國王, 直隸",巴林,0.3392857142857143,0.76,1.7733333333333334
巴林,"朝鮮國王, 直隸",0.3392857142857143,0.7916666666666667,1.7733333333333334
直隸,"巴林, 朝鮮國王",0.3392857142857143,0.76,1.7733333333333334
"朝鮮國王, 科爾沁",外藩,0.39285714285714285,0.9565217391304348,1.9130434782608696
"外藩, 朝鮮國王",科爾沁,0.39285714285714285,0.7857142857142857,1.9130434782608696
科爾沁,"外藩, 朝鮮國王",0.39285714285714285,0.9565217391304348,1.9130434782608696
外藩,"朝鮮國王, 科爾沁",0.39285714285714285,0.7857142857142857,1.9130434782608696
"台吉, 朝鮮國王",科爾沁,0.35714285714285715,0.7999999999999999,1.9478260869565216
"朝鮮國王, 科爾沁",台吉,0.35714285714285715,0.8695652173913044,1.9478260869565218
台吉,"朝鮮國王, 科爾沁",0.35714285714285715,0.7999999999999999,1.9478260869565216
科爾沁,"台吉, 朝鮮國王",0.35714285714285715,0.8695652173913044,1.9478260869565218
"朝鮮國王, 科爾沁",巴林,0.3392857142857143,0.8260869565217392,1.9275362318840583
"巴林, 朝鮮國王",科爾沁,0.3392857142857143,0.7916666666666667,1.9275362318840583
科爾沁,"巴林, 朝鮮國王",0.3392857142857143,0.8260869565217392,1.9275362318840583
巴林,"朝鮮國王, 科爾沁",0.3392857142857143,0.7916666666666667,1.9275362318840583
"侍衛, 朝鮮國王",科爾沁,0.32142857142857145,0.6666666666666667,1.6231884057971018
"朝鮮國王, 科爾沁",侍衛,0.32142857142857145,0.782608695652174,1.6231884057971016
侍衛,"朝鮮國王, 科爾沁",0.32142857142857145,0.6666666666666667,1.6231884057971018
科爾沁,"侍衛, 朝鮮國王",0.32142857142857145,0.782608695652174,1.6231884057971016
"朝鮮國王, 科爾沁",直隸,0.2857142857142857,0.6956521739130435,1.5582608695652174
"朝鮮國王, 直隸",科爾沁,0.2857142857142857,0.6399999999999999,1.5582608695652171
科爾沁,"朝鮮國王, 直隸",0.2857142857142857,0.6956521739130435,1.5582608695652174
直隸,"朝鮮國王, 科爾沁",0.2857142857142857,0.6399999999999999,1.5582608695652171
"台吉, 朝鮮國王",公,0.35714285714285715,0.7999999999999999,2.1333333333333333
"公, 朝鮮國王",台吉,0.35714285714285715,0.9523809523809524,2.1333333333333333
台吉,"公, 朝鮮國王",0.35714285714285715,0.7999999999999999,2.1333333333333333
公,"台吉, 朝鮮國王",0.35714285714285715,0.9523809523809524,2.1333333333333333
"外藩, 朝鮮國王",公,0.35714285714285715,0.7142857142857143,1.9047619047619049
"公, 朝鮮國王",外藩,0.35714285714285715,0.9523809523809524,1.9047619047619049
外藩,"公, 朝鮮國王",0.35714285714285715,0.7142857142857143,1.9047619047619049
公,"外藩, 朝鮮國王",0.35714285714285715,0.9523809523809524,1.9047619047619049
"朝鮮國王, 科爾沁",公,0.32142857142857145,0.782608695652174,2.0869565217391304
"公, 朝鮮國王",科爾沁,0.32142857142857145,0.8571428571428572,2.086956521739131
科爾沁,"公, 朝鮮國王",0.32142857142857145,0.782608695652174,2.0869565217391304
公,"朝鮮國王, 科爾沁",0.32142857142857145,0.8571428571428572,2.086956521739131
"巴林, 朝鮮國王",公,0.32142857142857145,0.7500000000000001,2.0000000000000004
"公, 朝鮮國王",巴林,0.32142857142857145,0.8571428571428572,2.0000000000000004
巴林,"公, 朝鮮國王",0.32142857142857145,0.7500000000000001,2.0000000000000004
公,"巴林, 朝鮮國王",0.32142857142857145,0.8571428571428572,2.0000000000000004
"朝鮮國王, 翁牛特",公,0.26785714285714285,0.6818181818181818,1.8181818181818181
"公, 朝鮮國王",翁牛特,0.26785714285714285,0.7142857142857143,1.8181818181818183
翁牛特,"公, 朝鮮國王",0.26785714285714285,0.6818181818181818,1.8181818181818181
公,"朝鮮國王, 翁牛特",0.26785714285714285,0.7142857142857143,1.8181818181818183
"公, 朝鮮國王",直隸,0.26785714285714285,0.7142857142857143,1.5999999999999999
"朝鮮國王, 直隸",公,0.26785714285714285,0.6,1.5999999999999999
公,"朝鮮國王, 直隸",0.26785714285714285,0.7142857142857143,1.5999999999999999
直隸,"公, 朝鮮國王",0.26785714285714285,0.6,1.5999999999999999
"土默特, 朝鮮國王",直隸,0.23214285714285715,0.6842105263157895,1.5326315789473683
"朝鮮國王, 直隸",土默特,0.23214285714285715,0.52,1.5326315789473683
土默特,"朝鮮國王, 直隸",0.23214285714285715,0.6842105263157895,1.5326315789473683
直隸,"土默特, 朝鮮國王",0.23214285714285715,0.52,1.5326315789473683
"土默特, 朝鮮國王",外藩,0.32142857142857145,0.9473684210526316,1.8947368421052633
"外藩, 朝鮮國王",土默特,0.32142857142857145,0.6428571428571429,1.8947368421052633
土默特,"外藩, 朝鮮國王",0.32142857142857145,0.9473684210526316,1.8947368421052633
外藩,"土默特, 朝鮮國王",0.32142857142857145,0.6428571428571429,1.8947368421052633
"土默特, 朝鮮國王",巴林,0.2857142857142857,0.8421052631578947,1.9649122807017543
"巴林, 朝鮮國王",土默特,0.2857142857142857,0.6666666666666666,1.9649122807017543
土默特,"巴林, 朝鮮國王",0.2857142857142857,0.8421052631578947,1.9649122807017543
巴林,"土默特, 朝鮮國王",0.2857142857142857,0.6666666666666666,1.9649122807017543
"台吉, 朝鮮國王",土默特,0.2857142857142857,0.6399999999999999,1.8863157894736837
"土默特, 朝鮮國王",台吉,0.2857142857142857,0.8421052631578947,1.886315789473684
台吉,"土默特, 朝鮮國王",0.2857142857142857,0.6399999999999999,1.8863157894736837
土默特,"台吉, 朝鮮國王",0.2857142857142857,0.8421052631578947,1.886315789473684
"土默特, 朝鮮國王",科爾沁,0.25,0.7368421052631579,1.794050343249428
"朝鮮國王, 科爾沁",土默特,0.25,0.6086956521739131,1.794050343249428
土默特,"朝鮮國王, 科爾沁",0.25,0.7368421052631579,1.794050343249428
科爾沁,"土默特, 朝鮮國王",0.25,0.6086956521739131,1.794050343249428
"侍衛, 朝鮮國王",土默特,0.25,0.5185185185185185,1.5282651072124755
"土默特, 朝鮮國王",侍衛,0.25,0.7368421052631579,1.5282651072124755
侍衛,"土默特, 朝鮮國王",0.25,0.5185185185185185,1.5282651072124755
土默特,"侍衛, 朝鮮國王",0.25,0.7368421052631579,1.5282651072124755
"朝鮮國王, 翁牛特",土默特,0.23214285714285715,0.5909090909090909,1.7416267942583732
"土默特, 朝鮮國王",翁牛特,0.23214285714285715,0.6842105263157895,1.7416267942583732
翁牛特,"土默特, 朝鮮國王",0.23214285714285715,0.5909090909090909,1.7416267942583732
土默特,"朝鮮國王, 翁牛特",0.23214285714285715,0.6842105263157895,1.7416267942583732
"土默特, 朝鮮國王",公,0.21428571428571427,0.631578947368421,1.6842105263157894
"公, 朝鮮國王",土默特,0.21428571428571427,0.5714285714285714,1.6842105263157894
土默特,"公, 朝鮮國王",0.21428571428571427,0.631578947368421,1.6842105263157894
公,"土默特, 朝鮮國王",0.21428571428571427,0.5714285714285714,1.6842105263157894
"太和, 朝鮮國王",三旗,0.125,0.5384615384615384,2.01025641025641
太和,"三旗, 朝鮮國王",0.125,0.5384615384615384,2.01025641025641
"太和, 朝鮮國王",土默特,0.125,0.5384615384615384,1.5870445344129553
太和,"土默特, 朝鮮國王",0.125,0.5384615384615384,1.5870445344129553
"扎魯特, 朝鮮國王",外藩,0.17857142857142858,1.0,2.0
扎魯特,"外藩, 朝鮮國王",0.17857142857142858,1.0,2.0
"扎魯特, 朝鮮國王",台吉,0.16071428571428573,0.9,2.016
扎魯特,"台吉, 朝鮮國王",0.16071428571428573,0.9,2.016
"扎魯特, 朝鮮國王",侍衛,0.16071428571428573,0.9,1.8666666666666667
扎魯特,"侍衛, 朝鮮國王",0.16071428571428573,0.9,1.8666666666666667
"扎魯特, 朝鮮國王",科爾沁,0.14285714285714285,0.7999999999999999,1.9478260869565216
扎魯特,"朝鮮國王, 科爾沁",0.14285714285714285,0.7999999999999999,1.9478260869565216
"扎魯特, 朝鮮國王",土默特,0.125,0.7,2.063157894736842
扎魯特,"土默特, 朝鮮國王",0.125,0.7,2.063157894736842
"扎魯特, 朝鮮國王",公,0.125,0.7,1.8666666666666665
扎魯特,"公, 朝鮮國王",0.125,0.7,1.8666666666666665
"扎魯特, 朝鮮國王",翁牛特,0.125,0.7,1.7818181818181817
扎魯特,"朝鮮國王, 翁牛特",0.125,0.7,1.7818181818181817
"扎魯特, 朝鮮國王",巴林,0.125,0.7,1.6333333333333333
扎魯特,"巴林, 朝鮮國王",0.125,0.7,1.6333333333333333
"扎魯特, 朝鮮國王",三旗,0.10714285714285714,0.6,2.2399999999999998
扎魯特,"三旗, 朝鮮國王",0.10714285714285714,0.6,2.2399999999999998
"扎魯特, 朝鮮國王",戶口,0.14285714285714285,0.7999999999999999,1.5999999999999999
扎魯特,"戶口, 朝鮮國王",0.14285714285714285,0.7999999999999999,1.5999999999999999
"朝鮮國王, 杜爾伯特",外藩,0.16071428571428573,1.0,2.0
杜爾伯特,"外藩, 朝鮮國王",0.16071428571428573,1.0,2.0
"朝鮮國王, 杜爾伯特",侍衛,0.16071428571428573,1.0,2.074074074074074
杜爾伯特,"侍衛, 朝鮮國王",0.16071428571428573,1.0,2.074074074074074
"朝鮮國王, 杜爾伯特",巴林,0.14285714285714285,0.8888888888888887,2.074074074074074
杜爾伯特,"巴林, 朝鮮國王",0.14285714285714285,0.8888888888888887,2.074074074074074
"朝鮮國王, 杜爾伯特",台吉,0.14285714285714285,0.8888888888888887,1.9911111111111106
杜爾伯特,"台吉, 朝鮮國王",0.14285714285714285,0.8888888888888887,1.9911111111111106
"朝鮮國王, 杜爾伯特",土默特,0.125,0.7777777777777777,2.292397660818713
杜爾伯特,"土默特, 朝鮮國王",0.125,0.7777777777777777,2.292397660818713
"朝鮮國王, 杜爾伯特",公,0.10714285714285714,0.6666666666666666,1.7777777777777777
杜爾伯特,"公, 朝鮮國王",0.10714285714285714,0.6666666666666666,1.7777777777777777
"朝鮮國王, 杜爾伯特",翁牛特,0.10714285714285714,0.6666666666666666,1.696969696969697
杜爾伯特,"朝鮮國王, 翁牛特",0.10714285714285714,0.6666666666666666,1.696969696969697
"朝鮮國王, 杜爾伯特",科爾沁,0.10714285714285714,0.6666666666666666,1.6231884057971013
杜爾伯特,"朝鮮國王, 科爾沁",0.10714285714285714,0.6666666666666666,1.6231884057971013
"朝鮮國王, 杜爾伯特",戶口,0.125,0.7777777777777777,1.5555555555555554
