antecedents,consequents,ant_len,cons_len,support,confidence,lift,antecedents_tagged,consequents_tagged
"元旦, 朝鮮國王",堂子,2,1,0.0712401055408971,0.981818181818182,12.61386748844376,"元旦(DATE), 朝鮮國王(PER)",堂子(LOC)
堂子,朝鮮國王,1,1,0.0712401055408971,0.9152542372881356,12.61386748844376,堂子(LOC),朝鮮國王(PER)
堂子,"康熙, 朝鮮國王",1,2,0.0712401055408971,0.9152542372881356,12.61386748844376,堂子(LOC),"康熙(DATE), 朝鮮國王(PER)"
堂子,"朝鮮國王, 正月",1,2,0.0712401055408971,0.9152542372881356,12.61386748844376,堂子(LOC),"朝鮮國王(PER), 正月(DATE)"
堂子,"元旦, 朝鮮國王",1,2,0.0712401055408971,0.9152542372881356,12.61386748844376,堂子(LOC),"元旦(DATE), 朝鮮國王(PER)"
"藩王, 諸王",朝鮮國王,2,1,0.0567282321899736,0.9148936170212766,12.60889748549323,"藩王(OFF), 諸王(OFF)",朝鮮國王(PER)
朝鮮國王,"藩王, 諸王",1,2,0.0567282321899736,0.7818181818181819,12.60889748549323,朝鮮國王(PER),"藩王(OFF), 諸王(OFF)"
"八旗, 朝鮮國王",堂子,2,1,0.0527704485488126,0.9756097560975612,12.53410500206697,"八旗(SYS), 朝鮮國王(PER)",堂子(LOC)
堂子,"八旗, 朝鮮國王",1,2,0.0527704485488126,0.6779661016949152,12.534105002066967,堂子(LOC),"八旗(SYS), 朝鮮國王(PER)"
"朝鮮國王, 滿洲",堂子,2,1,0.0514511873350923,0.975,12.526271186440676,"朝鮮國王(PER), 滿洲(GRP)",堂子(LOC)
堂子,"朝鮮國王, 滿洲",1,2,0.0514511873350923,0.6610169491525423,12.526271186440676,堂子(LOC),"朝鮮國王(PER), 滿洲(GRP)"
"正月, 貝勒貝子",朝鮮國王,2,1,0.0646437994722955,0.9074074074074072,12.505723905723904,"正月(DATE), 貝勒貝子(OFF)",朝鮮國王(PER)
朝鮮國王,"正月, 貝勒貝子",1,2,0.0646437994722955,0.8909090909090909,12.505723905723904,朝鮮國王(PER),"正月(DATE), 貝勒貝子(OFF)"
"正月, 藩王",朝鮮國王,2,1,0.0633245382585752,0.9056603773584906,12.48164665523156,"正月(DATE), 藩王(OFF)",朝鮮國王(PER)
"元旦, 藩王",朝鮮國王,2,1,0.0633245382585752,0.9056603773584906,12.48164665523156,"元旦(DATE), 藩王(OFF)",朝鮮國王(PER)
"元旦, 諸王",朝鮮國王,2,1,0.0633245382585752,0.9056603773584906,12.48164665523156,"元旦(DATE), 諸王(OFF)",朝鮮國王(PER)
"大學士, 正月",朝鮮國王,2,1,0.0633245382585752,0.9056603773584906,12.48164665523156,"大學士(OFF), 正月(DATE)",朝鮮國王(PER)
朝鮮國王,"正月, 藩王",1,2,0.0633245382585752,0.8727272727272728,12.48164665523156,朝鮮國王(PER),"正月(DATE), 藩王(OFF)"
朝鮮國王,"元旦, 藩王",1,2,0.0633245382585752,0.8727272727272728,12.48164665523156,朝鮮國王(PER),"元旦(DATE), 藩王(OFF)"
朝鮮國王,"元旦, 諸王",1,2,0.0633245382585752,0.8727272727272728,12.48164665523156,朝鮮國王(PER),"元旦(DATE), 諸王(OFF)"
朝鮮國王,"大學士, 正月",1,2,0.0633245382585752,0.8727272727272728,12.48164665523156,朝鮮國王(PER),"大學士(OFF), 正月(DATE)"
朝鮮國王,"元旦, 正月",1,2,0.0725593667546174,1.0,12.42622950819672,朝鮮國王(PER),"元旦(DATE), 正月(DATE)"
"元旦, 正月",朝鮮國王,2,1,0.0725593667546174,0.9016393442622952,12.42622950819672,"元旦(DATE), 正月(DATE)",朝鮮國王(PER)
"大學士, 藩王",朝鮮國王,2,1,0.0567282321899736,0.8958333333333333,12.34621212121212,"大學士(OFF), 藩王(OFF)",朝鮮國王(PER)
朝鮮國王,"大學士, 藩王",1,2,0.0567282321899736,0.7818181818181819,12.34621212121212,朝鮮國王(PER),"大學士(OFF), 藩王(OFF)"
"八旗, 正月",朝鮮國王,2,1,0.0540897097625329,0.8913043478260869,12.283794466403162,"八旗(SYS), 正月(DATE)",朝鮮國王(PER)
朝鮮國王,"八旗, 正月",1,2,0.0540897097625329,0.7454545454545455,12.283794466403162,朝鮮國王(PER),"八旗(SYS), 正月(DATE)"
"朔, 貝勒貝子",朝鮮國王,2,1,0.0646437994722955,0.8909090909090909,12.278347107438016,"朔(DATE), 貝勒貝子(OFF)",朝鮮國王(PER)
朝鮮國王,"朔, 貝勒貝子",1,2,0.0646437994722955,0.8909090909090909,12.278347107438016,朝鮮國王(PER),"朔(DATE), 貝勒貝子(OFF)"
"元旦, 滿洲",朝鮮國王,2,1,0.0527704485488126,0.888888888888889,12.250505050505051,"元旦(DATE), 滿洲(GRP)",朝鮮國王(PER)
"朔, 藩王",朝鮮國王,2,1,0.0633245382585752,0.8888888888888888,12.250505050505051,"朔(DATE), 藩王(OFF)",朝鮮國王(PER)
朝鮮國王,"朔, 藩王",1,2,0.0633245382585752,0.8727272727272728,12.250505050505051,朝鮮國王(PER),"朔(DATE), 藩王(OFF)"
朝鮮國王,"元旦, 滿洲",1,2,0.0527704485488126,0.7272727272727273,12.250505050505051,朝鮮國王(PER),"元旦(DATE), 滿洲(GRP)"
"元旦, 康熙",朝鮮國王,2,1,0.0725593667546174,0.8870967741935484,12.225806451612904,"元旦(DATE), 康熙(DATE)",朝鮮國王(PER)
朝鮮國王,"元旦, 康熙",1,2,0.0725593667546174,1.0,12.225806451612902,朝鮮國王(PER),"元旦(DATE), 康熙(DATE)"
朝鮮國王,"元旦, 朔",1,2,0.0712401055408971,0.981818181818182,12.200298062593149,朝鮮國王(PER),"元旦(DATE), 朔(DATE)"
"元旦, 朔",朝鮮國王,2,1,0.0712401055408971,0.8852459016393444,12.200298062593149,"元旦(DATE), 朔(DATE)",朝鮮國王(PER)
"朝鮮國王, 貝勒貝子",藩王,2,1,0.0580474934036939,0.8979591836734695,12.15451895043732,"朝鮮國王(PER), 貝勒貝子(OFF)",藩王(OFF)
藩王,"朝鮮國王, 貝勒貝子",1,2,0.0580474934036939,0.7857142857142857,12.154518950437318,藩王(OFF),"朝鮮國王(PER), 貝勒貝子(OFF)"
藩王,"大學士, 朝鮮國王",1,2,0.0567282321899736,0.7678571428571429,12.125744047619047,藩王(OFF),"大學士(OFF), 朝鮮國王(PER)"
藩王,"朝鮮國王, 諸王",1,2,0.0567282321899736,0.7678571428571429,12.125744047619047,藩王(OFF),"朝鮮國王(PER), 諸王(OFF)"
"大學士, 朝鮮國王",藩王,2,1,0.0567282321899736,0.8958333333333333,12.125744047619046,"大學士(OFF), 朝鮮國王(PER)",藩王(OFF)
"朝鮮國王, 諸王",藩王,2,1,0.0567282321899736,0.8958333333333333,12.125744047619046,"朝鮮國王(PER), 諸王(OFF)",藩王(OFF)
朝鮮國王,元旦,1,1,0.0725593667546174,1.0,12.031746031746032,朝鮮國王(PER),元旦(DATE)
"朝鮮國王, 正月",元旦,2,1,0.0725593667546174,1.0,12.031746031746032,"朝鮮國王(PER), 正月(DATE)",元旦(DATE)
"康熙, 朝鮮國王",元旦,2,1,0.0725593667546174,1.0,12.031746031746032,"康熙(DATE), 朝鮮國王(PER)",元旦(DATE)
"堂子, 朝鮮國王",元旦,2,1,0.0712401055408971,1.0,12.031746031746032,"堂子(LOC), 朝鮮國王(PER)",元旦(DATE)
"朔, 朝鮮國王",元旦,2,1,0.0712401055408971,1.0,12.031746031746032,"朔(DATE), 朝鮮國王(PER)",元旦(DATE)
"朝鮮國王, 藩王",元旦,2,1,0.0633245382585752,1.0,12.031746031746032,"朝鮮國王(PER), 藩王(OFF)",元旦(DATE)
"八旗, 朝鮮國王",元旦,2,1,0.0540897097625329,1.0,12.031746031746032,"八旗(SYS), 朝鮮國王(PER)",元旦(DATE)
"朝鮮國王, 滿洲",元旦,2,1,0.0527704485488126,1.0,12.031746031746032,"朝鮮國王(PER), 滿洲(GRP)",元旦(DATE)
"朝鮮國王, 貝勒貝子",元旦,2,1,0.0646437994722955,1.0,12.031746031746032,"朝鮮國王(PER), 貝勒貝子(OFF)",元旦(DATE)
"朝鮮國王, 諸王",元旦,2,1,0.0633245382585752,1.0,12.031746031746032,"朝鮮國王(PER), 諸王(OFF)",元旦(DATE)
"大學士, 朝鮮國王",元旦,2,1,0.0633245382585752,1.0,12.031746031746032,"大學士(OFF), 朝鮮國王(PER)",元旦(DATE)
"朔, 朝鮮國王",藩王,2,1,0.0633245382585752,0.8888888888888888,12.031746031746032,"朔(DATE), 朝鮮國王(PER)",藩王(OFF)
"堂子, 朝鮮國王",藩王,2,1,0.0633245382585752,0.8888888888888888,12.031746031746032,"堂子(LOC), 朝鮮國王(PER)",藩王(OFF)
元旦,朝鮮國王,1,1,0.0725593667546174,0.8730158730158729,12.031746031746032,元旦(DATE),朝鮮國王(PER)
元旦,"朝鮮國王, 正月",1,2,0.0725593667546174,0.8730158730158729,12.031746031746032,元旦(DATE),"朝鮮國王(PER), 正月(DATE)"
元旦,"康熙, 朝鮮國王",1,2,0.0725593667546174,0.8730158730158729,12.031746031746032,元旦(DATE),"康熙(DATE), 朝鮮國王(PER)"
藩王,"朔, 朝鮮國王",1,2,0.0633245382585752,0.8571428571428572,12.031746031746032,藩王(OFF),"朔(DATE), 朝鮮國王(PER)"
藩王,"堂子, 朝鮮國王",1,2,0.0633245382585752,0.8571428571428572,12.031746031746032,藩王(OFF),"堂子(LOC), 朝鮮國王(PER)"
元旦,"朝鮮國王, 貝勒貝子",1,2,0.0646437994722955,0.7777777777777777,12.031746031746032,元旦(DATE),"朝鮮國王(PER), 貝勒貝子(OFF)"
元旦,"堂子, 朝鮮國王",1,2,0.0712401055408971,0.8571428571428571,12.03174603174603,元旦(DATE),"堂子(LOC), 朝鮮國王(PER)"
元旦,"朔, 朝鮮國王",1,2,0.0712401055408971,0.8571428571428571,12.03174603174603,元旦(DATE),"朔(DATE), 朝鮮國王(PER)"
元旦,"朝鮮國王, 藩王",1,2,0.0633245382585752,0.7619047619047619,12.03174603174603,元旦(DATE),"朝鮮國王(PER), 藩王(OFF)"
元旦,"朝鮮國王, 諸王",1,2,0.0633245382585752,0.7619047619047619,12.03174603174603,元旦(DATE),"朝鮮國王(PER), 諸王(OFF)"
元旦,"大學士, 朝鮮國王",1,2,0.0633245382585752,0.7619047619047619,12.03174603174603,元旦(DATE),"大學士(OFF), 朝鮮國王(PER)"
元旦,"八旗, 朝鮮國王",1,2,0.0540897097625329,0.6507936507936507,12.03174603174603,元旦(DATE),"八旗(SYS), 朝鮮國王(PER)"
元旦,"朝鮮國王, 滿洲",1,2,0.0527704485488126,0.6349206349206349,12.03174603174603,元旦(DATE),"朝鮮國王(PER), 滿洲(GRP)"
"康熙, 藩王",朝鮮國王,2,1,0.0633245382585752,0.8727272727272728,12.027768595041325,"康熙(DATE), 藩王(OFF)",朝鮮國王(PER)
朝鮮國王,"康熙, 藩王",1,2,0.0633245382585752,0.8727272727272728,12.027768595041325,朝鮮國王(PER),"康熙(DATE), 藩王(OFF)"
"正月, 諸王",朝鮮國王,2,1,0.0633245382585752,0.8727272727272728,12.027768595041325,"正月(DATE), 諸王(OFF)",朝鮮國王(PER)
朝鮮國王,"正月, 諸王",1,2,0.0633245382585752,0.8727272727272728,12.027768595041325,朝鮮國王(PER),"正月(DATE), 諸王(OFF)"
"元旦, 八旗",朝鮮國王,2,1,0.0540897097625329,0.8723404255319149,12.022437137330757,"元旦(DATE), 八旗(SYS)",朝鮮國王(PER)
朝鮮國王,"元旦, 八旗",1,2,0.0540897097625329,0.7454545454545455,12.022437137330757,朝鮮國王(PER),"元旦(DATE), 八旗(SYS)"
朝鮮國王,"朔, 正月",1,2,0.0712401055408971,0.981818181818182,12.003519061583578,朝鮮國王(PER),"朔(DATE), 正月(DATE)"
"朔, 正月",朝鮮國王,2,1,0.0712401055408971,0.8709677419354839,12.003519061583578,"朔(DATE), 正月(DATE)",朝鮮國王(PER)
"朝鮮國王, 諸王",貝勒貝子,2,1,0.0633245382585752,1.0,11.84375,"朝鮮國王(PER), 諸王(OFF)",貝勒貝子(OFF)
"大學士, 朝鮮國王",貝勒貝子,2,1,0.0633245382585752,1.0,11.84375,"大學士(OFF), 朝鮮國王(PER)",貝勒貝子(OFF)
貝勒貝子,"朝鮮國王, 諸王",1,2,0.0633245382585752,0.7500000000000001,11.84375,貝勒貝子(OFF),"朝鮮國王(PER), 諸王(OFF)"
貝勒貝子,"大學士, 朝鮮國王",1,2,0.0633245382585752,0.7500000000000001,11.84375,貝勒貝子(OFF),"大學士(OFF), 朝鮮國王(PER)"
朝鮮國王,藩王,1,1,0.0633245382585752,0.8727272727272728,11.812987012987014,朝鮮國王(PER),藩王(OFF)
"康熙, 朝鮮國王",藩王,2,1,0.0633245382585752,0.8727272727272728,11.812987012987014,"康熙(DATE), 朝鮮國王(PER)",藩王(OFF)
"朝鮮國王, 正月",藩王,2,1,0.0633245382585752,0.8727272727272728,11.812987012987014,"朝鮮國王(PER), 正月(DATE)",藩王(OFF)
"元旦, 朝鮮國王",藩王,2,1,0.0633245382585752,0.8727272727272728,11.812987012987014,"元旦(DATE), 朝鮮國王(PER)",藩王(OFF)
藩王,朝鮮國王,1,1,0.0633245382585752,0.8571428571428572,11.812987012987014,藩王(OFF),朝鮮國王(PER)
藩王,"康熙, 朝鮮國王",1,2,0.0633245382585752,0.8571428571428572,11.812987012987014,藩王(OFF),"康熙(DATE), 朝鮮國王(PER)"
藩王,"朝鮮國王, 正月",1,2,0.0633245382585752,0.8571428571428572,11.812987012987014,藩王(OFF),"朝鮮國王(PER), 正月(DATE)"
藩王,"元旦, 朝鮮國王",1,2,0.0633245382585752,0.8571428571428572,11.812987012987014,藩王(OFF),"元旦(DATE), 朝鮮國王(PER)"
"康熙, 正月",朝鮮國王,2,1,0.0725593667546174,0.8461538461538461,11.661538461538465,"康熙(DATE), 正月(DATE)",朝鮮國王(PER)
朝鮮國王,"康熙, 正月",1,2,0.0725593667546174,1.0,11.66153846153846,朝鮮國王(PER),"康熙(DATE), 正月(DATE)"
"八旗, 諸王",朝鮮國王,2,1,0.050131926121372,0.8444444444444444,11.6379797979798,"八旗(SYS), 諸王(OFF)",朝鮮國王(PER)
朝鮮國王,"八旗, 諸王",1,2,0.050131926121372,0.6909090909090909,11.6379797979798,朝鮮國王(PER),"八旗(SYS), 諸王(OFF)"
朝鮮國王,"康熙, 貝勒貝子",1,2,0.0646437994722955,0.8909090909090909,11.445916795069335,朝鮮國王(PER),"康熙(DATE), 貝勒貝子(OFF)"
"康熙, 貝勒貝子",朝鮮國王,2,1,0.0646437994722955,0.8305084745762711,11.445916795069335,"康熙(DATE), 貝勒貝子(OFF)",朝鮮國王(PER)
朝鮮國王,"大學士, 貝勒貝子",1,2,0.0633245382585752,0.8727272727272728,11.405642633228842,朝鮮國王(PER),"大學士(OFF), 貝勒貝子(OFF)"
"大學士, 貝勒貝子",朝鮮國王,2,1,0.0633245382585752,0.8275862068965518,11.405642633228842,"大學士(OFF), 貝勒貝子(OFF)",朝鮮國王(PER)
"八旗, 朝鮮國王",貝勒貝子,2,1,0.0514511873350923,0.951219512195122,11.266006097560975,"八旗(SYS), 朝鮮國王(PER)",貝勒貝子(OFF)
貝勒貝子,"八旗, 朝鮮國王",1,2,0.0514511873350923,0.609375,11.266006097560975,貝勒貝子(OFF),"八旗(SYS), 朝鮮國王(PER)"
朝鮮國王,"大學士, 諸王",1,2,0.0620052770448548,0.8545454545454546,11.168025078369908,朝鮮國王(PER),"大學士(OFF), 諸王(OFF)"
"大學士, 諸王",朝鮮國王,2,1,0.0620052770448548,0.810344827586207,11.168025078369908,"大學士(OFF), 諸王(OFF)",朝鮮國王(PER)
朝鮮國王,正月,1,1,0.0725593667546174,1.0,11.147058823529411,朝鮮國王(PER),正月(DATE)
"元旦, 朝鮮國王",正月,2,1,0.0725593667546174,1.0,11.147058823529411,"元旦(DATE), 朝鮮國王(PER)",正月(DATE)
"康熙, 朝鮮國王",正月,2,1,0.0725593667546174,1.0,11.147058823529411,"康熙(DATE), 朝鮮國王(PER)",正月(DATE)
"堂子, 朝鮮國王",正月,2,1,0.0712401055408971,1.0,11.147058823529411,"堂子(LOC), 朝鮮國王(PER)",正月(DATE)
"朔, 朝鮮國王",正月,2,1,0.0712401055408971,1.0,11.147058823529411,"朔(DATE), 朝鮮國王(PER)",正月(DATE)
"朝鮮國王, 藩王",正月,2,1,0.0633245382585752,1.0,11.147058823529411,"朝鮮國王(PER), 藩王(OFF)",正月(DATE)
"八旗, 朝鮮國王",正月,2,1,0.0540897097625329,1.0,11.147058823529411,"八旗(SYS), 朝鮮國王(PER)",正月(DATE)
